prodcodeid,dmdid,formulation,routeofadministration,substancestrength,bnfcode,substance,productname,termfromemis,sub_acarbose,sub_first_gen_su,sub_second_gen_su,sub_third_gen_su,sub_dpp4i,sub_sglt2i,sub_glp1,sub_glp2,sub_guar,sub_mtf,sub_tzd,sub_glin,sub_ins,sub_mtf_dpp4i,sub_mtf_tzd,sub_mtf_sglt2i,sub_ins_glp1,sub_3su_tzd,sub_sglt2i_dpp4i,drug_antidiabetic_group
1818141000033110,3268711000001103,Suspension for injection,Subcutaneous,90.000unit/1.000ml + 90.000unit/1.000ml + 10.000unit/1.000ml + 10.000unit/1.000ml,,insulin isophane human/ insulin soluble human,human mixtard 10 penfill 100units/ml suspension for injection 1.5ml cartridges,human mixtard 10 penfill 100units/ml suspension for injection 1.5ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1818241000033115,3267811000001107,Suspension for injection,Subcutaneous,80.000unit/1.000ml + 80.000unit/1.000ml + 20.000unit/1.000ml + 20.000unit/1.000ml,,insulin isophane human/ insulin soluble human,human mixtard 20 penfill 100units/ml suspension for injection 1.5ml cartridges,human mixtard 20 penfill 100units/ml suspension for injection 1.5ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1818341000033113,3275311000001104,Suspension for injection,Subcutaneous,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane human/ insulin soluble human,human mixtard 30 penfill 100units/ml suspension for injection 1.5ml cartridges,human mixtard 30 penfill 100units/ml suspension for injection 1.5ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1818441000033119,3285511000001103,Suspension for injection,Subcutaneous,60.000unit/1.000ml + 60.000unit/1.000ml + 40.000unit/1.000ml + 40.000unit/1.000ml,,insulin isophane human/ insulin soluble human,human mixtard 40 penfill 100units/ml suspension for injection 1.5ml cartridges,human mixtard 40 penfill 100units/ml suspension for injection 1.5ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1818541000033118,3273411000001107,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin isophane human/ insulin soluble human,human mixtard 50 penfill 100units/ml suspension for injection 1.5ml cartridges,human mixtard 50 penfill 100units/ml suspension for injection 1.5ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1821441000033116,3473011000001104,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin isophane porcine,insulin isophane porcine 100units/ml suspension for injection 10ml vials,insulin isophane porcine 100units/ml suspension for injection 10ml vials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1821541000033115,4053611000001100,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin isophane porcine,insulin isophane porcine 100units/ml suspension for injection 3ml cartridges,insulin isophane porcine 100units/ml suspension for injection 3ml cartridges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1821641000033119,3472311000001106,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin isophane bovine,insulin isophane bovine 100units/ml suspension for injection 10ml vials,insulin isophane bovine 100units/ml suspension for injection 10ml vials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1821741000033111,4033211000001103,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin isophane bovine,insulin isophane bovine 100units/ml suspension for injection 3ml cartridges,insulin isophane bovine 100units/ml suspension for injection 3ml cartridges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1861941000033119,36047011000001105,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin aspart,insulin aspart 100units/ml solution for injection 10ml vials,insulin aspart 100units/ml solution for injection 10ml vials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1862041000033113,3468611000001108,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin aspart,insulin aspart 100units/ml solution for injection 3ml cartridges,insulin aspart 100units/ml solution for injection 3ml cartridges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1862241000033117,3280711000001103,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin aspart,novorapid 100units/ml solution for injection 10ml vials,novorapid 100units/ml solution for injection 10ml vials (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1862341000033110,3279211000001105,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin aspart,novorapid penfill 100units/ml solution for injection 3ml cartridges,novorapid penfill 100units/ml solution for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
1862441000033116,3281611000001102,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin aspart,novorapid novolet 100units/ml solution for injection,novorapid novolet 100units/ml solution for injection (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2016741000033113,102411000001103,,,,,,autopen hypodermic insulin injection pen reusable for 1.5ml cartridge 1 unit dial up / range 1-16 units,autopen hypodermic insulin injection pen reusable for 1.5ml cartridge 1 unit dial up / range 1-16 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2016841000033115,174011000001108,,,,,,autopen hypodermic insulin injection pen reusable for 1.5ml cartridge 2 unit dial up / range 2-32 units,autopen hypodermic insulin injection pen reusable for 1.5ml cartridge 2 unit dial up / range 2-32 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2016941000033111,480611000001103,,,,,,autopen classic hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units,autopen classic hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2017041000033112,706711000001100,,,,,,novopen 3 classic hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 2-70 units,novopen 3 classic hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 2-70 units (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2017141000033111,6286711000001108,,,,,,novopen 3 fun hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 2-70 units,novopen 3 fun hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 2-70 units red (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2017241000033116,476111000001103,,,,,,novopen 3 fun hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 2-70 units,novopen 3 fun hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 2-70 units blue (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2018841000033116,3266811000001105,Suspension for injection,Subcutaneous/ Intramuscular,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane porcine/ insulin soluble porcine,hypurin porcine 30/70 mix 100units/ml suspension for injection 10ml vials,hypurin porcine 30/70 mix 100units/ml suspension for injection 10ml vials (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2018941000033112,3277711000001106,Suspension for injection,Subcutaneous/ Intramuscular,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane porcine/ insulin soluble porcine,hypurin porcine 30/70 mix 100units/ml suspension for injection 1.5ml cartridges,hypurin porcine 30/70 mix 100units/ml suspension for injection 1.5ml cartridges (c p pharmaceuticals ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2034441000033116,3294911000001105,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,insuman rapid 100units/ml solution for injection 5ml vials,insuman rapid 100units/ml solution for injection 5ml vials (aventis pharma),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2034641000033119,3311611000001106,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,insuman rapid 100units/ml solution for injection 3ml cartridges,insuman rapid 100units/ml solution for injection 3ml cartridges (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2035241000033118,3258411000001104,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,insuman basal 100units/ml suspension for injection 5ml vials,insuman basal 100units/ml suspension for injection 5ml vials (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2035441000033117,3265011000001108,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,insuman basal 100units/ml suspension for injection 3ml cartridges,insuman basal 100units/ml suspension for injection 3ml cartridges (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2035541000033116,3263011000001107,Suspension for injection,Subcutaneous,75.000unit/1.000ml + 75.000unit/1.000ml + 25.000unit/1.000ml + 25.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 25 100units/ml suspension for injection 5ml vials,insuman comb 25 100units/ml suspension for injection 5ml vials (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2035641000033115,3264111000001105,Suspension for injection,Subcutaneous,75.000unit/1.000ml + 75.000unit/1.000ml + 25.000unit/1.000ml + 25.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 25 100units/ml suspension for injection 3ml cartridges,insuman comb 25 100units/ml suspension for injection 3ml cartridges (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2052341000033117,7823111000001101,,,,,,optipen pro 1 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,optipen pro 1 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2088441000033116,97611000001108,,,,,,novopen 3 demi hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units,novopen 3 demi hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
209341000033112,,,,,,,,calabren  tablets  2.5 mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
2147541000033115,42089111000001107,Tablet/ Oral Tablet,Oral,4.000mg,06010203,rosiglitazone maleate,rosiglitazone 4mg tablets,rosiglitazone 4mg tablets,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
2147641000033119,42089211000001101,Tablet/ Oral Tablet,Oral,8.000mg,06010203,rosiglitazone maleate,rosiglitazone 8mg tablets,rosiglitazone 8mg tablets,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
2147741000033111,922211000001106,Tablet/ Oral Tablet,Oral,4.000mg,,rosiglitazone maleate,avandia 4mg tablets,avandia 4mg tablets (glaxosmithkline uk ltd),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
2147841000033118,270611000001105,Tablet/ Oral Tablet,Oral,8.000mg,,rosiglitazone maleate,avandia 8mg tablets,avandia 8mg tablets (glaxosmithkline uk ltd),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
2158441000033118,3271711000001102,Suspension for injection,Subcutaneous,85.000unit/1.000ml + 85.000unit/1.000ml + 15.000unit/1.000ml + 15.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 15 100units/ml suspension for injection 5ml vials,insuman comb 15 100units/ml suspension for injection 5ml vials (aventis pharma),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2158541000033117,3273911000001104,Suspension for injection,Subcutaneous,85.000unit/1.000ml + 85.000unit/1.000ml + 15.000unit/1.000ml + 15.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 15 100units/ml suspension for injection 3ml cartridges,insuman comb 15 100units/ml suspension for injection 3ml cartridges (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2158641000033116,3274511000001109,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 50 100units/ml suspension for injection 5ml vials,insuman comb 50 100units/ml suspension for injection 5ml vials (aventis pharma),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2158741000033113,3272411000001103,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 50 100units/ml suspension for injection 3ml cartridges,insuman comb 50 100units/ml suspension for injection 3ml cartridges (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2182141000033117,14248811000001102,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin lispro/ insulin lispro protamine,humalog mix50 pen 100units/ml suspension for injection 3ml pre-filled pens,humalog mix50 pen 100units/ml suspension for injection 3ml pre-filled pens (sigma pharmaceuticals plc),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2182241000033112,36047811000001104,Solution for injection,Subcutaneous/ Intravenous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin lispro,insulin lispro 100units/ml solution for injection 3ml pre-filled disposable devices,insulin lispro 100units/ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2182341000033119,14249011000001103,Solution for injection,Subcutaneous/ Intravenous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin lispro,humalog pen 100units/ml solution for injection 3ml pre-filled pens,humalog pen 100units/ml solution for injection 3ml pre-filled pens (sigma pharmaceuticals plc),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2182441000033113,3260811000001108,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,humulin i pen 100units/ml suspension for injection 3ml pre-filled pens,humulin i pen 100units/ml suspension for injection 3ml pre-filled pens (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
218441000033114,,,,,,,,calabren  tablets  5 mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
2190741000033115,42086211000001105,Tablet/ Oral Tablet,Oral,15.000mg,06010203,pioglitazone hydrochloride,pioglitazone 15mg tablets,pioglitazone 15mg tablets,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
2190841000033113,42086311000001102,Tablet/ Oral Tablet,Oral,30.000mg,06010203,pioglitazone hydrochloride,pioglitazone 30mg tablets,pioglitazone 30mg tablets,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
2190941000033117,58011000001106,Tablet/ Oral Tablet,Oral,15.000mg,,pioglitazone hydrochloride,actos 15mg tablets,actos 15mg tablets (neon healthcare ltd),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
2191041000033110,446711000001101,Tablet/ Oral Tablet,Oral,30.000mg,,pioglitazone hydrochloride,actos 30mg tablets,actos 30mg tablets (neon healthcare ltd),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
2194041000033112,231711000001107,,,,,,autopen classic hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units,autopen classic hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2266841000033110,3260611000001109,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,insuman basal 100units/ml suspension for injection 3ml pre-filled optiset pens,insuman basal 100units/ml suspension for injection 3ml pre-filled optiset pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2266941000033119,3291711000001105,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,insuman rapid 100units/ml solution for injection 3ml pre-filled optiset pens,insuman rapid 100units/ml solution for injection 3ml pre-filled optiset pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2267041000033118,3270211000001103,Suspension for injection,Subcutaneous,85.000unit/1.000ml + 85.000unit/1.000ml + 15.000unit/1.000ml + 15.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 15 100units/ml suspension for injection 3ml pre-filled optiset pens,insuman comb 15 100units/ml suspension for injection 3ml pre-filled optiset pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2267141000033119,3259811000001109,Suspension for injection,Subcutaneous,75.000unit/1.000ml + 75.000unit/1.000ml + 25.000unit/1.000ml + 25.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 25 100units/ml suspension for injection 3ml pre-filled optiset pens,insuman comb 25 100units/ml suspension for injection 3ml pre-filled optiset pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2267241000033114,3278611000001103,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 50 100units/ml suspension for injection 3ml pre-filled optiset pens,insuman comb 50 100units/ml suspension for injection 3ml pre-filled optiset pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2284041000033113,505211000001100,,,,,,innovo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-70 units,innovo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-70 units green (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2284141000033112,6574011000001101,,,,,,innovo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-70 units,innovo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-70 units orange (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2288241000033112,42085911000001108,Tablet/ Oral Tablet,Oral,60.000mg,06010203,nateglinide,nateglinide 60mg tablets,nateglinide 60mg tablets,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
2288341000033119,42085711000001106,Tablet/ Oral Tablet,Oral,120.000mg,06010203,nateglinide,nateglinide 120mg tablets,nateglinide 120mg tablets,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
2288441000033113,42085811000001103,Tablet/ Oral Tablet,Oral,180.000mg,06010203,nateglinide,nateglinide 180mg tablets,nateglinide 180mg tablets,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
2288541000033114,3650611000001102,Tablet/ Oral Tablet,Oral,60.000mg,,nateglinide,starlix 60mg tablets,starlix 60mg tablets (novartis pharmaceuticals uk ltd),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
2288641000033110,3651211000001105,Tablet/ Oral Tablet,Oral,120.000mg,,nateglinide,starlix 120mg tablets,starlix 120mg tablets (novartis pharmaceuticals uk ltd),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
2288741000033118,3883511000001107,Tablet/ Oral Tablet,Oral,180.000mg,,nateglinide,starlix 180mg tablets,starlix 180mg tablets (novartis pharmaceuticals uk ltd),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
2289441000033115,38896211000001104,Modified-release tablet,Oral,30.000mg,06010201,gliclazide,gliclazide 30mg modified-release tablets,gliclazide 30mg modified-release tablets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
2289941000033113,3661311000001107,Modified-release tablet,Oral,30.000mg,,gliclazide,diamicron 30mg mr tablets,diamicron 30mg mr tablets (servier laboratories ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
249441000033114,42081111000001108,Tablet/ Oral Tablet,Oral,100.000mg,06010201,chlorpropamide,chlorpropamide 100mg tablets,chlorpropamide 100mg tablets,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,first_gen_su
249541000033110,42081211000001102,Tablet/ Oral Tablet,Oral,250.000mg,06010201,chlorpropamide,chlorpropamide 250mg tablets,chlorpropamide 250mg tablets,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,first_gen_su
2620241000033119,8664411000001102,Oral suspension,Oral,100.000mg/1.000ml,06010202,metformin hydrochloride,metformin 500mg/5ml oral suspension,metformin 500mg/5ml oral suspension,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
2625441000033112,315011000001109,,,,,,novopen junior hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units,novopen junior hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units green (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2625541000033113,6574411000001105,,,,,,novopen junior hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units,novopen junior hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units yellow (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2644641000033113,3261411000001102,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,insulatard innolet 100units/ml suspension for injection 3ml pre-filled pens,insulatard innolet 100units/ml suspension for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2644741000033116,3271611000001106,Suspension for injection,Subcutaneous,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 30 innolet 100units/ml suspension for injection 3ml pre-filled pens,mixtard 30 innolet 100units/ml suspension for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2655041000033116,852611000001100,,,,,,autopen junior hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units,autopen junior hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2655141000033117,397411000001107,,,,,,autopen junior hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units,autopen junior hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2724741000033111,3277811000001103,Suspension for injection,Subcutaneous,30.000unit/1.000ml + 30.000unit/1.000ml + 70.000unit/1.000ml + 70.000unit/1.000ml,,insulin aspart/ insulin aspart protamine,novomix 30 penfill 100units/ml suspension for injection 3ml cartridges,novomix 30 penfill 100units/ml suspension for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2724841000033118,3277211000001104,Suspension for injection,Subcutaneous,30.000unit/1.000ml + 30.000unit/1.000ml + 70.000unit/1.000ml + 70.000unit/1.000ml,,insulin aspart/ insulin aspart protamine,novomix 30 flexpen 100units/ml suspension for injection 3ml pre-filled pens,novomix 30 flexpen 100units/ml suspension for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2742941000033119,43311000001104,,,,,,autopen special edition hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units,autopen special edition hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2743041000033112,871911000001102,,,,,,autopen special edition hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units,autopen special edition hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2780741000033111,3287911000001100,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin glargine,lantus 100units/ml solution for injection 10ml vials,lantus 100units/ml solution for injection 10ml vials (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2780841000033118,3284211000001102,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin glargine,lantus 100units/ml solution for injection 3ml cartridges,lantus 100units/ml solution for injection 3ml cartridges (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2780941000033114,3283211000001100,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin glargine,lantus 100units/ml solution for injection 3ml pre-filled optiset pens,lantus 100units/ml solution for injection 3ml pre-filled optiset pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2796641000033115,3282211000001106,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin aspart,novorapid flexpen 100units/ml solution for injection 3ml pre-filled pens,novorapid flexpen 100units/ml solution for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2796741000033112,3262011000001103,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,insulatard flexpen 100units/ml suspension for injection,insulatard flexpen 100units/ml suspension for injection (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2798841000033115,36047111000001106,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin glargine,insulin glargine 100units/ml solution for injection 10ml vials,insulin glargine 100units/ml solution for injection 10ml vials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
